9545,-0.33518824,-0.80445176,9.915586
9573,-0.24420857,-0.842759,10.150218
9575,-0.48362875,-0.6703765,9.776723
9578,-0.20590134,-0.9672575,9.987412
9581,-0.6368576,-0.91937345,9.810242
9586,0.10534488,-0.44532153,9.240421
9599,0.2873042,-0.80924016,9.700109
9602,0.20111294,-0.8571242,9.518148
9605,0.15322891,-0.6655881,10.399215
9610,0.10055647,-0.842759,10.05445
9614,-0.2777274,-0.48841715,9.580399
9617,0.07182605,-0.61770403,9.838972
9630,0.10055647,-0.58418524,9.613917
9632,0.41180268,-0.7565677,9.781511
9635,0.08619126,-0.56982,9.585187
9640,0.36391866,-0.7086837,10.111911
9643,-0.23463176,-0.49799395,9.767146
9658,0.22505496,-0.49799395,9.8437605
9661,-0.038307227,-0.641646,10.111911
9666,0.4213795,-0.6895301,9.862914
9668,0.36870706,-0.45010993,9.7479925
9672,-0.2825158,-0.4261679,9.910798
9689,0.062249243,-0.34476504,9.910798
9692,0.36870706,-0.45968673,9.350554
9697,0.29209262,-0.34955344,9.642648
9700,1.0342951,-0.81881696,10.044873
9704,0.02873042,-0.545878,10.332177
9719,0.17717093,-0.41180268,9.7863
9722,0.18674773,-0.36391866,9.973047
9725,0.60333884,-0.6560113,9.987412
9728,0.45968673,-0.2777274,9.834184
9731,0.51714754,-0.7422025,10.289082
9737,0.48362875,-0.5315128,9.944317
9751,0.58897364,-0.47405192,9.537302
9756,0.15322891,-0.4165911,10.049662
9761,0.8523358,-0.6560113,9.767146
9765,0.38307226,-0.4261679,10.245986
9768,0.60333884,-0.47884035,9.968259
9793,0.35913026,-0.2777274,9.791088
9796,0.16759412,-0.5793968,10.356119
9802,0.8331822,-0.63206923,10.035296
9805,1.0199299,-0.25378537,9.249998
9809,0.61291564,-0.38307226,9.680955
9834,-0.033518825,-0.22505496,9.518148
9837,0.6847417,-0.39264908,9.709685
9840,0.7517793,-0.61770403,10.011354
9843,0.7757214,-0.35434186,9.66659
9847,0.22026655,-0.2777274,9.882068
9851,0.7661445,-0.39743748,10.006566
9856,0.45489833,-0.30645782,10.432734
9859,0.38307226,-0.51714754,9.872491
9864,0.37828386,-0.22026655,9.680955
9869,0.36870706,-0.38307226,9.953894
9874,0.5363012,-0.22984336,9.618706
