19660,3.3547363,2.045868,7.6713867
19666,0.5024872,2.4358978,7.135391
19680,-1.3399811,3.6586304,8.049454
19683,-3.3092804,4.4530487,10.820343
19686,-3.8404846,4.1324005,12.196213
19689,-1.7539368,1.8664093,11.11705
19696,2.0841522,0.5359955,9.956543
19699,1.1700897,-0.35414124,8.367706
19704,-0.5431671,0.34217834,10.6026
19707,-0.6053772,1.3328094,10.78923
19710,-0.31585693,0.7082825,10.62413
19713,-0.2368927,0.5766754,10.071396
19716,0.090927124,1.1270142,11.028519
19720,0.07896423,1.0552368,10.406387
19725,-0.39959717,1.6534424,8.453842
19729,-1.2945099,2.7134552,7.7934265
19733,-1.071991,3.2662048,8.513657
19736,-0.54556274,2.732605,8.6979065
19739,-0.67237854,2.4765778,8.276779
19742,-0.057434082,2.153534,9.334396
19745,-0.01914978,1.2969055,10.219742
19750,-0.3397827,1.1485596,10.35614
19754,-1.1988068,1.7036896,10.370499
19758,-1.2346954,2.383255,10.040283
19762,-0.7465668,3.036499,9.722046
19767,-0.61735535,2.6823578,8.913269
19771,-0.93559265,2.5387878,8.377274
19775,-0.5479584,2.9647064,8.408386
19779,-0.36610413,2.6488495,8.382065
19782,0.33738708,1.7419739,8.860626
19785,1.4931183,1.3328094,10.037888
19789,1.002594,1.5888367,10.317856
19793,0.74894714,1.5625153,10.100098
19797,-1.0648041,2.0482635,9.968506
19802,-1.8305054,3.763916,9.183655
19806,-1.5385895,4.2520447,8.918045
19810,-1.2897339,3.8811646,6.994217
19813,-1.1820526,3.5772705,6.3338013
19817,-1.0073853,2.646469,7.2502594
19821,-0.83270264,1.8376923,9.188446
19825,-0.122039795,1.6223297,10.502106
19831,0.8566284,1.799408,10.365707
19835,-0.63648987,0.92362976,9.786652
19839,-0.43788147,-0.028717041,9.853638
19844,0.68434143,-0.74894714,12.16272
19850,0.19621277,-1.3232269,12.49054
19855,0.07417297,0.14596558,10.968704
19861,0.6628113,1.3328094,8.255234
19866,1.249054,1.6582336,6.18544
19871,1.0983124,0.9786682,6.7094727
19877,1.0408783,0.5742798,7.331604
19881,-0.08135986,0.5862427,8.405991
19885,-1.4644012,1.0911255,9.12384
19889,-2.4430695,1.8640137,8.453842
19894,-1.7778625,1.7874451,7.9944153
19898,-2.0650024,0.5431671,7.664215
19915,-5.17807,-0.49531555,8.513657
19920,-5.292923,-0.6269226,10.825134
19925,-3.1130676,0.25602722,14.084152
19930,-1.138977,-1.7706909,14.646469
19934,-0.2536316,-2.0195465,12.772888
19938,-1.0695953,-0.5647125,10.564316
19943,-0.54556274,1.0432739,9.963715
19949,0.8494568,1.4691925,8.405991
19954,0.4355011,1.5601196,8.666809
19958,-0.7130585,1.6175537,9.233902
19962,-1.2849426,1.7443695,9.530609
19968,0.0382843,1.5146637,10.1766815
19974,0.5934143,1.1102753,10.487747
19981,0.9906311,0.3397827,7.975281
19987,1.5816498,0.9379883,8.889343
19992,1.8233337,1.2107697,9.492325
19998,3.9505463,0.47616577,9.023331
20002,1.9884338,0.4402771,8.882156
20006,0.25602722,1.6821594,8.317459
20011,-1.3375854,2.3114624,7.3339996
20015,-1.7874451,3.0341034,8.580658
20020,-0.42591858,0.5407715,11.040482
20025,2.904892,-1.8855438,12.488144
20031,3.2303162,-1.6821594,13.091141
20037,-0.033493042,-0.052642822,10.069
20043,-0.22253418,1.5696869,5.77388
20049,0.31106567,3.3068848,5.7427673
20054,-2.2827454,4.2472534,7.458435
20060,-2.2660065,0.42352295,8.886948
20065,0.04307556,-0.79441833,12.835098
20071,-0.021530151,-0.624527,13.021744
20078,-2.1750793,1.1437683,10.54277
20084,-2.0650024,2.6656036,7.9298096
20090,-1.5984039,3.723236,7.0037994
20096,-1.6773682,2.9312134,6.9750824
20103,-0.90448,1.7970123,8.370087
20109,0.37327576,0.19381714,10.78685
20115,0.49531555,-0.59580994,12.516861
20119,-0.96191406,0.23449707,12.40918
20123,-2.9120636,2.4789581,9.39183
20127,-2.8737793,3.7662964,7.1688995
20132,-1.9166565,3.9888306,6.5970154
20137,-1.8544312,3.7375946,6.6640167
20139,-1.6845398,3.000595,7.027725
20141,-1.7419739,1.1964111,9.47319
20143,-1.2418823,-0.31106567,12.952347
20144,-0.6125641,-0.7417755,14.301895
20145,-2.1966095,0.62213135,12.897308
20147,-5.252243,2.4550323,10.033112
20150,-6.0155487,4.1156616,9.317657
20153,-2.280365,4.1156616,7.8867493
20157,0.74894714,3.826126,4.5583344
20161,3.0460663,3.0388794,3.007782
20165,5.8289185,1.146164,5.42453
20177,5.5010986,-0.8614197,11.535797
20179,3.2087708,-1.031311,14.873779
20181,0.22970581,-0.44267273,13.758728
20184,-0.72024536,1.5744781,10.861023
20190,-0.99780273,3.7782745,7.7072754
20195,-1.9429779,4.6205444,5.4317017
20201,-0.34695435,3.2662048,5.927017
20206,1.6151581,0.9762726,9.214767
