33468,-1.1733856,-0.062042236,11.766373
33469,-1.0418701,-0.042648315,12.749863
33478,-1.5373077,0.1000824,12.876465
33482,-2.0793304,-0.047714233,12.707413
33484,-0.9521332,0.011260986,10.590134
33486,0.6398163,0.5298004,7.242096
33488,1.5758057,1.7119598,4.1638947
33489,1.7180939,3.0090027,2.008667
33491,1.2836304,3.7439423,1.9563751
33492,0.7386322,3.358429,3.825058
33493,0.027160645,1.9918518,7.1262054
33495,0.08282471,-1.3128357,15.116806
33496,-0.19784546,-4.8675995,18.109695
33498,0.043289185,-5.18602,17.646057
33500,0.22236633,-3.494751,13.133423
33502,0.58776855,-0.22332764,8.512985
33503,1.6642151,2.2039032,5.6486816
33505,1.2039795,3.839325,3.8110962
33507,0.44026184,3.0950775,4.6293335
33509,-0.66200256,0.38885498,10.20903
33510,-0.6441345,-4.4284363,15.093231
33512,0.0021514893,-3.171814,17.187744
33514,-0.33981323,-2.9223022,10.182175
33516,-0.8653412,-1.785675,5.9255066
33518,-0.6672363,2.4821777,3.2487183
33521,-1.0219116,4.9731903,3.0432892
33524,-0.26467896,0.55781555,9.54184
33526,2.1637573,-3.9927826,13.772446
33529,1.3677368,-2.89917,15.982391
33532,-1.3550568,-4.607071,12.140045
33536,-5.38118,-5.711212,11.684006
33540,-3.8951263,-6.315979,14.1549835
33542,-1.5378418,-5.6354218,12.807877
33543,1.7298279,-1.2120361,5.3923798
33546,0.9034271,0.9481659,0.4565277
33548,-0.00390625,0.17526245,7.4768066E-4
33550,0.0017242432,0.015548706,0.13569641
33552,0.1499939,1.8269043,6.9495697
33554,0.4073944,5.091568,38.848312
33556,-1.4927216,-6.2143707,25.167252
33559,-1.703186,-5.0874176,7.3294983
33562,-1.4954224,-0.51190186,7.3886566
33564,0.5266571,1.8925629,7.8101807
33567,1.8426819,2.3381348,6.434967
33569,1.2884369,2.524231,6.501068
33571,-0.2266388,1.9921265,2.400467
33573,-0.5258179,2.0264893,1.5743103
33576,0.033599854,0.97328186,6.944748
33579,-0.12155151,-2.7451782,18.937408
33580,-0.89530945,-5.690048,22.0699
33583,-0.30836487,-5.867935,14.741745
33593,1.094101,-1.5503845,4.5756073
33596,0.2804718,1.5730438,1.6674347
33597,-0.08375549,1.9177246,7.8525543
33599,2.5083008,-5.0691833,14.20047
33601,0.39826965,-5.169403,13.827286
33602,1.7205963,0.4342041,4.936783
33604,-1.0461273,3.8034363,0.85787964
33607,-3.000702,1.7455292,7.00531
33610,-0.6338959,-4.329834,19.59259
33613,1.2473602,-5.897751,20.567825
33616,1.0229492,-2.2437592,13.443527
33617,-2.926361,0.6684723,8.086319
