1241,1.1336365,2.7645874,7.901367
1242,1.454361,3.039505,8.053711
1243,1.7750854,3.3144073,8.206055
1244,2.0958405,3.589325,8.358414
1244,1.1897888,3.4351807,7.7666473
1255,0.2554779,2.9702606,7.7772064
1256,-0.13145447,3.5399628,9.567093
1258,-0.014266968,4.61322,9.377838
1259,-0.31951904,4.6461945,9.37442
1260,-0.78611755,3.7312012,9.523041
1261,-1.8942566,3.024643,9.847748
1263,-3.1304474,2.2702332,9.856644
1264,-3.8253937,1.8684387,9.323822
1265,-3.8789215,1.8387909,9.068848
1267,-3.1956787,2.0812073,9.594086
1269,-1.8024445,1.0183258,12.354065
1270,-0.45565796,2.6002808,9.888168
1271,-0.9060211,2.7431793,9.779663
1272,-0.9572754,2.5470428,9.688187
1273,-0.93411255,2.3209076,9.139236
1275,-0.608902,1.9776764,9.23848
1276,-0.5533905,1.7263641,8.549194
1278,-0.26693726,2.7549744,8.590408
1280,-0.46418762,2.2836761,9.387009
1282,-0.7448883,1.1500854,10.124191
1283,-0.6634369,0.9617462,10.690903
1285,-0.79486084,1.4784241,10.124908
1287,-0.9912262,1.4994202,9.169159
1288,-0.9744415,1.6996765,9.7122345
1289,-0.6258087,2.5589447,10.406601
1291,-0.4715271,1.2934875,9.691528
1293,-0.677536,-0.44984436,8.95636
1294,-0.9533844,-0.8920746,10.358093
1296,0.3728485,0.6469269,10.591949
1297,1.1459808,1.1959839,9.113159
1299,0.7978668,1.0112762,8.612961
1301,0.6915436,1.8033447,8.833496
1302,0.24911499,1.8056946,9.416214
1304,-0.3905487,1.236084,10.656967
1305,-0.74243164,0.06607056,11.329132
1306,0.046325684,-0.88053894,11.577637
1308,0.90660095,-0.07595825,10.734955
1309,0.58195496,1.5084534,9.147675
1311,0.09257507,2.791626,7.3908997
1312,0.34770203,3.0959473,7.2136383
1313,0.5961609,3.2192993,9.024994
1314,1.0120544,1.4793701,10.537949
1316,-0.40937805,-1.1550751,11.557419
1317,-0.45263672,-1.4314728,12.5529785
1319,-0.3943634,0.19996643,11.7048645
1320,-0.76200867,2.3800201,9.051743
1322,-0.2499237,3.586853,7.680252
1323,0.7731476,3.581665,7.838516
1325,1.9026642,1.493866,7.8418274
1326,-0.4556427,-1.3225708,12.89418
1336,-0.20437622,-0.03881836,12.592758
1338,0.17881775,-0.5449219,11.239853
1339,-0.7133179,0.27400208,8.278198
1340,-0.9809418,2.7287292,6.471512
1342,-0.32434082,4.0996704,7.365921
1343,1.9824677,2.5026245,8.937683
1344,0.7241821,-2.9010162,13.211121
1346,1.0358124,-1.5730896,13.81517
1347,-0.09182739,-0.45280457,11.369064
1349,-1.8865509,1.4316406,8.004166
1350,-2.0628204,3.718933,7.1857758
1352,-1.1309814,4.0205383,8.271179
1353,-0.9576721,1.3392792,10.398102
1355,-0.49847412,-0.9698181,10.857346
1356,-0.20829773,-0.8898468,10.524063
1358,-1.3517151,0.5295868,9.859497
1359,-1.5798187,2.3390503,8.834061
1361,-1.1926422,3.5277863,8.877121
1362,-0.68307495,2.269043,8.934418
1364,-1.454895,1.1968842,9.036774
1365,-1.6530609,0.90335083,9.928619
1367,-1.3150787,-1.0568848,10.487839
1368,-0.09411621,-2.48349,11.515884
1370,0.14491272,-1.803772,11.699966
1371,-0.20397949,0.045913696,10.202072
1373,-0.76963806,2.1388702,8.367752
1374,-0.5475464,1.8647308,7.609436
1376,0.7375488,0.15272522,8.761047
1378,0.4798584,-2.106598,11.472946
1379,-0.5670471,-2.0088043,11.949753
1381,1.4059906,-0.4167328,10.916534
1383,4.212433,1.081253,8.511734
1384,2.6231842,2.8037415,7.202545
1386,0.3360443,1.6323853,8.90065
1388,1.0897369,-0.24024963,10.540161
1391,1.825119,-1.4403992,10.385544
1393,-0.060836792,-0.97380066,9.831314
1394,-1.9731445,0.64315796,9.257751
1395,-0.5185394,2.798294,9.3988495
1397,0.10942078,2.477768,9.172775
1398,-1.8887177,0.21276855,10.794464
1400,-2.1974792,-0.2953949,12.669571
1401,-1.2306671,0.8451996,10.974457
1402,-1.096695,1.9954071,6.9639587
1404,0.27233887,3.0910645,6.399399
1406,3.0260162,1.9815826,9.363678
1407,1.6281433,-1.7715759,11.674011
1408,-0.79403687,-3.1739197,13.56282
1410,-0.62646484,-1.4791412,13.324051
1421,-0.043807983,0.10531616,10.188095
1423,1.2864227,3.3231964,6.686722
1424,0.83477783,4.336548,6.572983
1426,0.6136322,2.1655426,7.612549
1427,0.010726929,-0.8838959,10.365341
1428,-1.6568756,-0.46162415,12.156586
1430,-2.501999,0.45277405,10.405151
1431,-0.8674774,1.2978668,6.4093475
1433,0.20187378,2.7848206,5.6078033
1435,-0.033416748,3.5943146,8.791321
1436,-0.712265,0.23693848,12.325256
1438,-0.8843384,-1.6349487,12.73291
1440,-1.5802612,-0.7442169,10.721863
1441,-1.7833405,2.1820068,8.088226
1442,-0.08781433,3.2140656,7.8959656
1443,0.7543335,0.7069702,9.455292
1444,-0.40135193,-1.9898682,10.573029
